ticker,sector,months,mean_gap,crossings,replica_op,naive_op,operating_income_fallback,log_pretax_over_ni_plus_tax,interest_over_ni_plus_tax,log_equity_fy_over_equity,driver
PG,Consumer Staples,36,0.041603145700260837,0,0.21075841592804437,0.22442474784962668,1.0,,0.047837527832130085,0.020584534890923763,pretax_income (missing; operating income used)
CHK,Energy,36,0.04133500812913253,0,0.09015317286652079,0.09371678649577993,0.0,0.12544057394482686,0.0670147954743255,0.02140111366816574,pretax_income
CMCSA,Communication Services,36,0.04117971025366525,0,0.2352094983386012,0.26373929853631595,0.0,0.029119852260401625,0.2384216376435717,0.010297377464403621,interest add-back
ADT,Industrials,26,0.04116528260662137,0,0.14854234150856085,0.1758312020460358,0.0,0.0,0.1838006230529595,0.029895493700095616,interest add-back
MPC,Energy,36,0.040805078975692195,0,0.3567110036275695,0.3538275509254953,0.0,0.006490518844663705,0.0,0.02785695450296628,none of the three (rank gap under noise)
MSFT,Information Technology,36,0.04059538234237506,0,0.33553335442942606,0.33553335442942606,0.0,0.0,0.0,0.033495589843002285,none of the three (rank gap under noise)
RL,Consumer Discretionary,36,0.04048432984298995,0,0.27169062964799207,0.2766484878532474,0.0,0.0,0.01824817518248175,0.010112307160806033,none of the three (rank gap under noise)
MDT,Health Care,32,0.04038510152023561,0,0.2276792887365433,0.2276792887365433,0.0,0.0,0.0,0.005921349837508402,none of the three (rank gap under noise)
COST,Consumer Staples,36,0.04018234805759999,0,0.25985531984068927,0.2666016418759652,0.0,0.009428102521201631,0.03506829088224437,0.07408243868794562,none of the three (rank gap under noise)
SWKS,Information Technology,10,0.04017074060186648,0,0.22318749012794187,0.22318749012794187,0.0,0.0,0.0,0.12287718316394049,equity
SIAL,Industrials,34,0.03995290407677659,0,0.22694300518134716,0.22832469775474956,0.0,0.0,0.0060882800608828,0.04116757502038779,none of the three (rank gap under noise)
AON,Financials,36,0.039501406207149,0,0.2056171089925277,0.21461019030079803,0.3611111111111111,0.0,0.14447592067988668,0.027197006156220872,interest add-back
IVZ,Financials,36,0.039171663278556,0,0.14956032695469818,0.1574958892357553,0.0,0.01737525942180414,0.0530209617755857,0.013543629345000686,none of the three (rank gap under noise)
PSX,Energy,35,0.0391047036534987,0,0.2660954145437703,0.2971746178786475,0.0,0.007930827437967813,0.0,0.02020270731751947,none of the three (rank gap under noise)
RDC,Energy,19,0.03844185068856833,0,0.04048569595147454,0.04666877329687333,0.0,0.13205773419206093,0.31545719741498884,0.016288840533884966,interest add-back
NEM,Materials,36,0.03821671632228452,0,0.04925053533190578,0.06239050029199922,0.0,0.1508378261428259,0.03801526717557252,0.020761906242296117,pretax_income
RVTY,Health Care,36,0.03757805812237914,0,0.07687791396985791,0.07652092994338895,0.0,0.02017828082420658,0.0,0.017371047520987292,none of the three (rank gap under noise)
ES,Utilities,36,0.03746495909442081,0,0.1269964567548469,0.1622352866266425,0.0,0.0,0.27954039102582906,0.014694458954490201,interest add-back
NKE,Consumer Discretionary,36,0.0370424082487506,0,0.3103578173889239,0.31129901495077406,0.0,0.0,0.0,0.015660282095280163,none of the three (rank gap under noise)
WHR,Industrials,36,0.036992819265378,0,0.18034800409416582,0.20552712384851587,0.0,0.043963123421116204,0.19776536312849163,0.03531646206707799,interest add-back
TGNA,Communication Services,36,0.03676298666565189,0,0.28520505706168686,0.32763737474549204,0.0,0.07868177487436513,0.24281726052155952,0.03389934987417245,interest add-back
TSS,Industrials,36,0.036730432306682916,0,0.23212300370636865,0.25216073420759044,0.0,0.01267945234671993,0.0,0.021951043502573868,none of the three (rank gap under noise)
FOXA,Communication Services,36,0.03659788103567033,0,0.29791020783097943,0.4041221724652658,0.0,0.10878207479740737,0.18942210206150725,0.034919870091997714,interest add-back
DELL,Information Technology,9,0.03655503408043494,0,0.26601123595505616,0.26601123595505616,0.0,0.0,0.0,0.005509141344030669,none of the three (rank gap under noise)
BHI,Industrials,36,0.0363156637510338,0,0.11611693713750074,0.1280684281445896,0.0,0.004089985251525066,0.1062753036437247,0.020673437132382854,interest add-back
TEL,Industrials,36,0.036308777542233966,0,0.17751850457909923,0.19320035127336596,0.0,0.004016069654889965,0.11378205128205128,0.013454106781337965,interest add-back
NSC,Industrials,36,0.03627703471642978,0,0.26264505270617416,0.30915050048719994,0.3611111111111111,0.0,0.17706576728499157,0.03516157187877158,interest add-back
CAT,Industrials,36,0.03609460109126386,0,0.30209200047545465,0.3025674551289671,0.0,0.001572636455433479,0.0,0.016117446391785535,none of the three (rank gap under noise)
CINF,Financials,36,0.035851619193243284,0,0.10969116080937168,0.11775445002282063,0.0,0.0,0.07563025210084033,0.03925438697859608,none of the three (rank gap under noise)
NE,Energy,30,0.035655895591231494,0,0.09105397967621051,0.09778308533054968,0.0,0.06882610375013733,0.1281130869154746,0.020091845080610012,interest add-back
ZION,Financials,36,0.03561272274476364,0,0.08432328791659713,0.10779805496415647,0.0,0.0,0.5664720458817577,0.035785543944240744,interest add-back
SCHW,Financials,36,0.035342438051985364,0,0.16424236586070706,0.17435699836239282,0.0,0.0,0.06158357771260997,0.03529525003675625,none of the three (rank gap under noise)
M,Consumer Discretionary,36,0.03511049729053853,0,0.366458633381341,0.42886861897903666,0.0,0.0,0.1703056768558952,0.06439245618335002,interest add-back
BRCM,Information Technology,36,0.035061027597781,0,0.07369351452878135,0.07767097558280853,0.0,0.0,0.053973013493253376,0.017111679362749887,none of the three (rank gap under noise)
GAS,Energy,29,0.03476553935722845,0,0.1437620490223079,0.18865326356375653,0.0,0.046060773376534525,0.35912698412698413,0.03491086496960442,interest add-back
ICE,Financials,33,0.03473448069974512,0,0.11383495145631067,0.11966019417475728,0.0,0.01720472544963076,0.06941431670281996,0.004037147186971145,none of the three (rank gap under noise)
STJ,Health Care,36,0.03441646703800214,0,0.24548119198827553,0.24548119198827553,0.0,0.038779092890454864,0.0,0.04930232197286966,none of the three (rank gap under noise)
CMI,Industrials,36,0.0344086630507833,0,0.31410504581236287,0.3223641760227126,0.0,0.0,0.019348749410099102,0.0134591533740048,none of the three (rank gap under noise)
FSLR,Information Technology,36,0.03401961535138001,0,0.0839900451176374,0.08440842198859146,0.0,0.0,0.004981267367675171,0.023663580529788134,none of the three (rank gap under noise)
CMG,Consumer Discretionary,36,0.0334908057059867,0,0.35495627293006404,0.35495627293006404,0.0,0.0,0.0,0.10272041826444986,equity
DPS,Consumer Staples,36,0.03344256344804733,0,0.42894736842105263,0.4837719298245614,0.0,0.0009315324381114966,0.1278118609406953,0.014047641013250269,interest add-back
LIN,Materials,36,0.0329523594128926,0,0.3786279683377309,0.37565963060686014,0.0,0.007870613432329688,0.0,0.022682760346284872,none of the three (rank gap under noise)
AVGO,Information Technology,20,0.03264472933304981,0,0.10545790934320073,0.1251927227875424,0.0,0.14445128273854485,0.3716216216216216,0.0888000281891675,interest add-back
URI,Industrials,16,0.03247482766936393,0,0.4732739420935412,0.4732739420935412,0.0,0.0,0.0,0.1820988644425165,equity
YHOO,Information Technology,36,0.03241412424326225,0,0.2713444125016581,0.2983811273585194,0.0,0.12110842133480437,0.0,0.05298107413265026,pretax_income
TT,Information Technology,23,0.032280297744821815,0,0.1173591364993139,0.15371557102236558,0.0,0.026629153786005045,0.34513493438970044,0.04495445945141055,interest add-back
MMM,Health Care,36,0.03227530806800419,0,0.3749285795909039,0.3713861272997372,0.0,0.00949325763731842,0.0,0.012496275247066748,none of the three (rank gap under noise)
FITB,Financials,36,0.03214018235443648,0,0.1611256926217556,0.19860017497812774,0.0,0.0009866799024451063,0.2226061204343534,0.015116197642942317,interest add-back
AEE,Utilities,36,0.03208687762882239,0,0.12668092909535453,0.15250611246943765,0.0,0.0072426596993029144,0.3541017653167186,0.0063684824793624915,interest add-back
APD,Materials,36,0.031874521549865066,0,0.19176098038937248,0.2050382698342824,0.0,0.03642249910701012,0.09214112101347868,0.017395534697615556,none of the three (rank gap under noise)
PVH,Consumer Discretionary,35,0.031866687809697425,0,0.08968219416630388,0.12258552345164173,0.0,0.0001672782464624709,0.3665389527458493,0.04402526127685231,interest add-back
TRIP,Information Technology,36,0.031859960948364754,0,0.3293332407921525,0.3409864889875995,0.0,0.0,0.027950310559006212,0.09813447056608675,none of the three (rank gap under noise)
NWL,Materials,36,0.031674634287672934,0,0.261742698527637,0.2842690439224721,0.0,0.010333784100670672,0.0,0.021219359154332592,none of the three (rank gap under noise)
CCI,Real Estate,36,0.03155952134751146,0,0.04223198378106107,0.04168482702555915,0.0,0.021513654491362298,0.0,0.009403830831721971,none of the three (rank gap under noise)
MKC,Consumer Staples,36,0.031020133556275666,0,0.3063999115728971,0.3501160605725655,0.0,0.045408975240839214,0.09970781592403213,0.019511961808583448,none of the three (rank gap under noise)
TROW,Financials,23,0.03081726631158109,0,0.3529192005147257,0.3529192005147257,0.0,0.0,0.0,0.08155349284315688,none of the three (rank gap under noise)
FCX,Materials,36,0.03080110359883985,0,0.2346899780261775,0.234833285564154,0.0,0.0006104385172772522,0.0,0.02663988822234359,none of the three (rank gap under noise)
ESV,Energy,36,0.030781651029785043,0,0.12380132360886008,0.1298031469475959,0.0,0.03645351034596842,0.0874054168729227,0.04976053031899036,none of the three (rank gap under noise)
GWW,Industrials,36,0.03069453008358816,0,0.3961309214327423,0.39690374035745335,0.3611111111111111,0.008354942468681343,0.010357228444825927,0.039138169380578305,none of the three (rank gap under noise)
HBI,Consumer Discretionary,10,0.030670706946381677,0,0.33528799254672,0.33528799254672,0.0,0.0,0.0,0.028801700115659627,none of the three (rank gap under noise)
LLL,Information Technology,36,0.030566307374466067,0,0.18196911837954508,0.20986219491947533,0.0,0.014153747438093766,0.16283348666053357,0.014832176985004318,interest add-back
CSCO,Information Technology,36,0.03038411494811642,0,0.18990189445196212,0.19976319350473612,0.2222222222222222,0.0,0.058054554812146164,0.03225114802964065,none of the three (rank gap under noise)
TER,Information Technology,11,0.030147945432724664,0,0.14956293878331378,0.16389191134503517,0.0,0.0,0.09580563659879086,0.04837248932663519,none of the three (rank gap under noise)
VAR,Health Care,36,0.030092223455041835,0,0.357139814697578,0.3598501627052375,0.0,0.0,0.006745817152248959,0.014443368984600559,none of the three (rank gap under noise)
EW,Health Care,36,0.03001743387093189,0,0.3304899948691637,0.3367752693689071,0.0,0.0,0.015034965034965035,0.06572925383212856,none of the three (rank gap under noise)
KR,Consumer Staples,36,0.029831539213758237,0,0.48946784922394676,0.5761271249076128,0.0,0.005272419946572498,0.19515418502202644,0.07459385998035879,interest add-back
ADBE,Information Technology,36,0.029798102950734637,0,0.05333250687546534,0.06299956250407085,0.0,0.0,0.16529044540866022,0.0170602697966526,interest add-back
VMC,Materials,36,0.029773604116689494,0,-0.0009402997278387123,0.0514234507654187,0.0,0.011131499516404285,1.7892009908888609,0.012341798051918469,interest add-back
GPC,Consumer Discretionary,23,0.029637745758363494,0,0.311818729595106,0.31987200043952446,0.0,0.0,0.02582677074874749,0.017550472530958344,none of the three (rank gap under noise)
K,Consumer Staples,36,0.029424984730725016,0,0.5477470028937578,0.5473336089293096,0.0,0.002689723043300066,0.0,0.050369036321735866,none of the three (rank gap under noise)
GM,Consumer Discretionary,31,0.0293544527974457,0,0.11975068392701019,0.16938827311955326,0.0,0.016384077766026038,0.14037200588786297,0.014491808089764488,interest add-back
AMZN,Consumer Discretionary,36,0.029127163958037567,0,0.05191873589164785,0.0587158203125,0.0,0.3353699032374964,0.32413793103448274,0.05877600261893165,pretax_income
QCOM,Information Technology,36,0.029036223305736852,0,0.2241057979524624,0.2272777654622035,0.0,0.048149830740056215,0.0,0.05545081631847527,none of the three (rank gap under noise)
SPLS,Consumer Discretionary,36,0.029019856397713126,0,0.050543264457567766,0.0616892234903404,0.0,0.08533753760829048,0.18326216271654205,0.011296779328692325,interest add-back
ADS,Financials,25,0.028977605048877798,0,0.9271420408268196,1.2841342384146976,0.0,0.0,0.3850458525961291,0.20144702835604514,interest add-back
INTU,Information Technology,36,0.028968602265019565,0,0.4194606413994169,0.42857142857142855,0.0,0.028515170308021233,0.0,0.26314888592790886,equity
GME,Consumer Discretionary,36,0.02876204633765933,0,0.25264280003553347,0.25513014124544725,0.0,0.0,0.017590004931777085,0.03158537242606105,none of the three (rank gap under noise)
RHI,Industrials,36,0.02859119070571914,0,0.43231884546503374,0.43231884546503374,0.0,0.0,0.0,0.018962399003609576,none of the three (rank gap under noise)
EA,Information Technology,36,0.02855348175828622,0,0.061314512571680635,0.061314512571680635,0.0,0.0,0.0,0.09462822939981479,none of the three (rank gap under noise)
KEY,Financials,36,0.028442360397693614,0,0.1107444433660099,0.143259244880132,0.0,0.03445646633528669,0.2497883149872989,0.006695478896615812,interest add-back
JNJ,Health Care,36,0.028403993014152626,0,0.2124919013975874,0.225927868447845,0.0,0.0,0.031155064313877576,0.03081933761356283,none of the three (rank gap under noise)
SYY,Consumer Staples,36,0.02789807217381343,0,0.29805693967999597,0.32280649715609777,0.0,0.0,0.06356270901041591,0.008731594672350153,none of the three (rank gap under noise)
AIZ,Financials,36,0.02784455995589526,0,0.14613259700472445,0.15776263430585227,0.0,0.0,0.07958551027976209,0.061789628100851646,none of the three (rank gap under noise)
BALL,Industrials,36,0.027723128843952026,0,0.5343621029965907,0.7055445899874394,0.0,0.0035562465001725677,0.32950126796280643,0.012642585787592149,interest add-back
BBBY,Consumer Discretionary,36,0.02750663758212472,0,0.4093705939202093,0.4093705939202093,0.0,0.0,0.0,0.013822098240055189,none of the three (rank gap under noise)
FRX,Health Care,18,0.0272843311421445,0,-0.007807834465136883,-0.007807834465136883,0.0,0.0,0.0,0.007103376485325345,none of the three (rank gap under noise)
WYN,Consumer Discretionary,36,0.027169655934196336,0,0.4208256315465188,0.5009242144177449,0.0,0.0014652017273279626,0.19208211143695014,0.13872620950162656,interest add-back
FE,Utilities,36,0.02708642263014821,0,0.04491017964071856,0.04624960605105578,0.0,0.029388458999500638,0.0,0.006748491869283543,none of the three (rank gap under noise)
TWC,Communication Services,36,0.026816024192272702,0,0.4377070430649575,0.4377070430649575,0.0,0.0,0.0,0.05396080806531007,none of the three (rank gap under noise)
HOG,Consumer Discretionary,36,0.02678701665211078,0,0.3759395438891721,0.39393788922844014,0.0,0.0,0.040613656045696646,0.0436499624411082,none of the three (rank gap under noise)
RAI,Consumer Staples,36,0.026556338323858678,0,0.5002211410880142,0.505749668288368,0.0,0.0,0.0,0.03110460356744888,none of the three (rank gap under noise)
X,Materials,18,0.026513309637778804,0,0.001725625539257981,0.0635605406960023,0.0,0.15415067982725836,30.571428571428573,0.0015831691653718787,interest add-back
SIG,Consumer Discretionary,6,0.026284342576303743,0,0.19235695986336465,0.2051665243381725,0.0,0.0,0.06659267480577137,0.021751464674901085,none of the three (rank gap under noise)
T,Communication Services,36,0.02606083822035071,0,0.11458285398739128,0.15276563434724588,0.0,0.026696726968243652,0.33884297520661155,0.009516450105313885,interest add-back
OXY,Energy,36,0.025976448722288385,0,0.18467612954818072,0.19282287085165933,0.0,0.0431683600833723,0.0,0.021410494242522254,none of the three (rank gap under noise)
SPG,Real Estate,36,0.025855663920158495,0,0.4129802239748788,0.48430540843294667,1.0,,0.6493904968677832,0.013933449727165986,pretax_income (missing; operating income used)
GHC,Other,20,0.02558236481914174,0,0.04663909284818262,0.09267378388787748,0.0,0.5241499409434108,0.17644431135960886,0.033413007930679084,pretax_income
ETFC,Financials,36,0.02557301407021256,0,0.040144565659477854,0.040144565659477854,0.0,0.0,0.0,0.02257810550651753,none of the three (rank gap under noise)
HOT,Consumer Discretionary,36,0.025541755261707034,0,0.24642857142857144,0.26726190476190476,0.0,0.08115691391693985,0.0,0.1026152781946045,equity
OKE,Energy,36,0.025447728808411257,0,0.4434832873076701,0.4123381334320056,0.0,0.5435260775936828,0.765505679558961,0.05409498296565225,interest add-back
VNO,Real Estate,36,0.02536534215453208,0,0.060828339489427355,0.09128564203280282,0.0,0.5502747115551506,0.0,0.030252722989085296,pretax_income
ADP,Information Technology,36,0.025222842555007934,0,0.3410092650895026,0.34493287452139776,0.0,0.005830153500490186,0.0036284812214316007,0.04498212211157253,none of the three (rank gap under noise)
FAST,Consumer Discretionary,36,0.025178308015119936,0,0.4111460998936413,0.41162385254516853,0.0,0.0,0.0001583813149293311,0.06130596287418731,none of the three (rank gap under noise)
KMX,Consumer Discretionary,29,0.025175686654338007,0,0.24037465213263684,0.24967040971095242,0.0,0.0,0.03867195436724435,0.012281831763069207,none of the three (rank gap under noise)
GIS,Consumer Staples,36,0.024665376034080432,0,0.3799196666766584,0.43663259494619466,0.0,0.023971681643867645,0.12205361269450007,0.05222155116875546,interest add-back
NTAP,Information Technology,36,0.024475306108753515,0,0.1956160042255381,0.20514987455433778,0.0,0.0,0.05064534231200898,0.07639603506180373,none of the three (rank gap under noise)
VIAB,Communication Services,36,0.024167659966734253,0,0.6776429809358753,0.6672443674176777,0.0,0.02099286294956216,0.0,0.08896622073599106,none of the three (rank gap under noise)
PXD,Energy,36,0.02409800785581011,0,0.04922474502377599,0.08593084557578945,0.0,0.07203892293730793,0.1749685056689796,0.022651388969019116,interest add-back
RIG,Energy,27,0.023570571503290196,0,0.05500158780565259,0.03518577326135281,0.0,0.018503471564559726,0.35075075075075074,0.02450976046237758,interest add-back
COL,Industrials,36,0.022958429718843102,0,0.5364647713226205,0.5364647713226205,0.0,0.0,0.0,0.06403623184702309,none of the three (rank gap under noise)
TSCO,Consumer Discretionary,24,0.022901183931966454,0,0.4187094660416846,0.4194474682349769,0.0,0.0,0.0017523234044601428,0.015746213221426057,none of the three (rank gap under noise)
FTI,Industrials,36,0.022610251705613496,0,0.3272905438510534,0.33894060645653,0.0,0.007256520817826105,0.04393024815560027,0.04942666232054532,none of the three (rank gap under noise)
JNPR,Information Technology,36,0.022327324462758456,0,0.04164880697242463,0.04164880697242463,0.0,0.0,0.0,0.043708523156367085,none of the three (rank gap under noise)
AMAT,Information Technology,36,0.022298319661827118,0,0.04937923250564334,0.06278216704288939,0.0,0.0,0.2714285714285714,0.025597382524495227,interest add-back
ABT,Health Care,36,0.0220984942526602,0,0.11697482114652048,0.1500975564433708,0.0,0.07376791320689459,0.0578481945467944,0.06658047469652971,none of the three (rank gap under noise)
HBAN,Financials,36,0.02203603505051657,0,0.14010653313490695,0.1656878968370752,0.0,0.0,0.182585088145292,0.02092065400512303,interest add-back
PRGO,Health Care,28,0.021743393869553033,0,0.031358925099794085,0.031358925099794085,0.0,0.0,0.0,0.03195645358001396,none of the three (rank gap under noise)
HST,Real Estate,23,0.021655222870142522,0,0.031959048146098505,0.08882125069175428,0.0,0.3806281849612252,0.8994082840236687,0.0114176905811968,interest add-back
TPR,Other,36,0.021635349168205704,0,0.6311441590796453,0.6311441590796453,0.0,0.0,0.0,0.008599371386041423,none of the three (rank gap under noise)
NTRS,Financials,36,0.021013811111577314,0,0.13593276036400403,0.16404196157735085,0.0,0.0,0.20678754067875407,0.018609278557790484,interest add-back
MCHP,Information Technology,20,0.020989275763514084,0,0.20246401128374622,0.22527688400771542,0.0,0.0,0.11267618664335244,0.026176239985985124,interest add-back
COV,Health Care,24,0.020627781783108975,0,0.216206958848435,0.24276116881583315,0.0,0.024721181183965008,0.09769844997651479,0.03403859775583695,none of the three (rank gap under noise)
MLM,Materials,18,0.020583345896482804,0,0.05726694867536656,0.072740272377565,0.0,0.005083813633711527,0.2637553504120616,0.013540628841158291,interest add-back
AAPL,Information Technology,36,0.020571233154291782,0,0.4717282801793419,0.4717282801793419,0.0,0.0,0.0,0.04552922516692246,none of the three (rank gap under noise)
CELG,Health Care,36,0.02008070979504343,0,0.29793019553122596,0.31431689296767384,0.0,0.0,0.05500180136904047,0.03307457298395928,none of the three (rank gap under noise)
RF,Financials,36,0.019974087119981814,0,0.1006468797564688,0.12417554540842211,0.0,0.008225291549060456,0.24396442185514614,0.0053116272190909634,interest add-back
EL,Consumer Staples,36,0.019895434517533103,0,0.46091986821966846,0.46091986821966846,0.0,0.0,0.0,0.031207110778484207,none of the three (rank gap under noise)
HIG,Financials,36,0.01987519658054551,0,0.00333245173234594,0.01724411531340915,0.0,0.3920185447924204,0.8590225563909775,0.027288887140602215,interest add-back
ORLY,Consumer Discretionary,36,0.01926987933365291,0,0.5385397399509032,0.5385397399509032,0.0,0.0,0.0,0.029620883667612195,none of the three (rank gap under noise)
NDAQ,Financials,36,0.019177279517024533,0,0.10253754531330916,0.12290695667184533,0.0,0.0016820861829848262,0.18469217970049917,0.009874066434110797,interest add-back
CPRI,Other,26,0.019045526830942593,0,0.5603938481859377,0.5603938481859377,0.0,0.0,0.00039001753590295015,0.1735141775964637,equity
FOSL,Industrials,36,0.018855429908558513,0,0.5253851257208679,0.5343195371473326,0.0,0.0,0.01700545178968666,0.05729520584417654,none of the three (rank gap under noise)
LH,Health Care,36,0.018537967090311327,0,0.37664679473025686,0.3816147788327077,1.0,,0.10557986870897156,0.05748317141127795,pretax_income (missing; operating income used)
CTAS,Consumer Discretionary,35,0.01825048081946502,0,0.22707690965944913,0.2569257576225578,0.0,0.0,0.1314481864663098,0.004765951910004968,interest add-back
VLO,Energy,36,0.018067245333665976,0,0.20552351375332742,0.22304791481810116,0.0,0.0020110615123794372,0.08438932326772715,0.017100073034793172,none of the three (rank gap under noise)
SRCL,Utilities,36,0.01802582179398112,0,0.2705920963449698,0.302846101908622,0.0,0.003589930253581459,0.12444009902420698,0.042855610392197194,interest add-back
MCD,Consumer Discretionary,36,0.017991003715149768,0,0.5626275043155307,0.5620390228592352,1.0,,0.06394355737096176,0.008516864683313575,pretax_income (missing; operating income used)
BKNG,Consumer Discretionary,36,0.017923749255578336,0,0.34896168813780437,0.3592752349973047,0.0,0.0,0.035226228510746256,0.023799871045329487,none of the three (rank gap under noise)
DUK,Utilities,36,0.01791446401365821,0,0.09484635857730463,0.12658103975535168,0.0,0.008935883993303634,0.45664414414414417,0.007363372617075027,interest add-back
JEF,Financials,22,0.017849474626429062,0,0.04186481626414835,0.051618471743951386,0.0,0.0229034725332607,0.24673245856444767,0.02427315813006241,interest add-back
PETM,Consumer Discretionary,26,0.017676039661583272,0,0.5312319774437696,0.545445321789404,0.0,0.026403770364646247,0.0,0.05860271217919842,none of the three (rank gap under noise)
CCL,Consumer Discretionary,36,0.017627961560301345,0,0.051259881422924904,0.06311758893280632,0.0,0.0,0.25806451612903225,0.010773169144252786,interest add-back
MA,Industrials,36,0.017528488759130004,0,0.601282736504543,0.6031533939070016,0.0,0.0,0.005085176709890669,0.07474259061068639,none of the three (rank gap under noise)
MON,Materials,36,0.017441857115907414,0,0.2730312923003424,0.2841786766462298,0.0,0.009375984302336382,0.0648336727766463,0.05713019474690837,none of the three (rank gap under noise)
PAYX,Industrials,36,0.017424542461826873,0,0.5461145084177819,0.5461145084177819,0.0,0.0,0.0,0.007526704274604471,none of the three (rank gap under noise)
STI,Financials,36,0.01678734041879264,0,0.09902195174961964,0.122190828080852,0.0,0.00947528955009173,0.28011717319663126,0.009670904625172061,interest add-back
PEG,Utilities,36,0.016598294169794383,0,0.21131725417439703,0.22578849721706865,1.0,,0.19562043795620437,0.020042460157471242,pretax_income (missing; operating income used)
DG,Consumer Staples,22,0.01658175237836389,0,0.3014201825073632,0.3178920116330535,0.0,0.0,0.0546473994829058,0.05232656149609714,none of the three (rank gap under noise)
WAT,Health Care,11,0.016498426637636284,0,0.2590113508132832,0.2770572755303573,0.0,0.0,0.06967233158087786,0.017262505490269513,none of the three (rank gap under noise)
EFX,Industrials,36,0.016484706881031708,0,0.23053853175120614,0.2655278828182727,0.0,0.01923315751630646,0.1283893395133256,0.02385189999069126,interest add-back
ELV,Health Care,29,0.016247681003138708,0,0.16239754313586274,0.18389930554096803,0.0,0.0021953403589414456,0.13721817392694793,0.021417797253086464,interest add-back
KO,Consumer Staples,36,0.01610792273889381,0,0.3459741355921985,0.3586651795134597,0.0,0.0036662052237868793,0.0404897245299519,0.017443107572537277,none of the three (rank gap under noise)
BF.B,Consumer Staples,36,0.015984547857790368,0,0.525984251968504,0.5401574803149606,0.0,0.0,0.027455121436114043,0.023073276164302357,none of the three (rank gap under noise)
DLTR,Consumer Staples,36,0.015905794846276758,0,0.5871168955796797,0.5871168955796797,0.0,0.0,0.0,0.0,none of the three (rank gap under noise)
CHRW,Consumer Discretionary,36,0.015822096439696006,0,0.6909461660052626,0.6909461660052626,0.0,0.0,0.0,0.0435946220284567,none of the three (rank gap under noise)
NFLX,Communication Services,36,0.0157453438147934,0,0.1282835955760554,0.15013636421581014,0.0,0.0,0.17034733507137262,0.1030792045351688,interest add-back
KSU,Industrials,32,0.015635345728254535,0,0.18988150712288643,0.2088137398482226,0.0,0.0034126952760788996,0.14662543205384757,0.029307368460063064,interest add-back
KLAC,Information Technology,36,0.015551250070220173,0,0.20016128214673679,0.2148265658239915,0.0,0.0,0.07326733482104564,0.03868818057297054,none of the three (rank gap under noise)
MHK,Consumer Discretionary,25,0.015515035718387957,0,0.09988014051378406,0.11643361651734108,0.0,0.002087618227756611,0.21594630721654795,0.042156240276683445,interest add-back
AA,Materials,36,0.015419216241563113,0,0.024547314190468975,0.06386847488446094,0.0,0.08572454114096739,0.8044217687074829,0.026330440711606135,interest add-back
MNST,Consumer Staples,36,0.015363048749524775,0,0.5682817030290875,0.5682817030290875,0.0,0.0,0.0,0.23538919631304067,equity
PNC,Financials,34,0.015212079706951775,0,0.12601288411034545,0.14634912796570224,0.0,0.0,0.16138225863911648,0.01904033957731749,interest add-back
BCR,Health Care,36,0.01516123235583595,0,0.38032923092901283,0.40089318170016097,0.0,0.0,0.05406881485527035,0.0846519064486329,none of the three (rank gap under noise)
CBRE,Real Estate,36,0.014905454885445816,0,0.3439471110658766,0.3806910254311165,0.7222222222222222,0.03802430384274929,0.2681661620924115,0.06796191078765963,pretax_income (missing; operating income used)
PH,Industrials,36,0.014827209100545675,0,0.233761818582617,0.24610462039682687,0.0,0.00027234808847625513,0.05898810511440031,0.07148558991615234,none of the three (rank gap under noise)
KRFT,Consumer Staples,28,0.014758963364030946,0,0.6867301231802911,0.6867301231802911,0.0,0.0,0.0,0.04649456483764528,none of the three (rank gap under noise)
HUM,Health Care,36,0.014650677147431932,0,0.21600542556798916,0.2278738555442523,0.0,0.0,0.07287870900572618,0.04430751576429822,none of the three (rank gap under noise)
STT,Financials,36,0.014458738805334012,0,0.13180881342624398,0.15197762292668565,0.0,0.0,0.1594792514239219,0.02126039544316283,interest add-back
VTR,Real Estate,36,0.014411591786772402,0,0.051671370099988664,0.08811426109390669,0.0,0.07797226228363613,0.8044375755143515,0.01497283926053094,interest add-back
ADM,Consumer Staples,35,0.013921524125843217,0,0.10022779043280182,0.12008517381400416,0.0,0.005946499187726303,0.20526838966202784,0.006558052120835809,interest add-back
ACN,Industrials,36,0.013789644105988782,0,0.8748248553582466,0.822688504019809,0.0,0.06489135965888035,0.004145893841884566,0.0446916474542057,none of the three (rank gap under noise)
JBHT,Industrials,6,0.013681357329359009,0,0.5019422626218013,0.5243810205367602,0.0,0.0,0.04470386254736595,0.07120090906470855,none of the three (rank gap under noise)
MNK,Health Care,17,0.013502761494227253,0,-0.07329568374344493,-0.05677692617991126,0.0,0.0019243992193170051,0.22686075254051086,0.04497953600171495,interest add-back
PDCO,Health Care,36,0.013396847583215424,0,0.22631648815849176,0.2485689735906528,0.0,0.0,0.1133449801785642,0.003924789070044024,interest add-back
GPS,Consumer Discretionary,36,0.013107155499512475,0,0.6748240026818639,0.6999664767013074,0.0,0.0,0.037257824143070044,0.03705323654881312,none of the three (rank gap under noise)
TAP,Consumer Staples,36,0.013048581696507707,0,0.07456157084175855,0.09666739978469481,0.0,0.005644417619677131,0.2822048211269768,0.02658270583814396,interest add-back
